ID_SHOP,SEX,MARITAL_STATUS,AGE,FLAG_RESIDENCIAL_PHONE,AREA_CODE_RESIDENCIAL_PHONE,PAYMENT_DAY,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_RESIDENCE_TOWN=WORKING_TOWN,FLAG_RESIDENCE_STATE=WORKING_STATE,MONTHS_IN_THE_JOB,PROFESSION_CODE,MATE_INCOME,FLAG_RESIDENCIAL_ADDRESS=POSTAL_ADDRESS,QUANT_BANKING_ACCOUNTS,PERSONAL_NET_INCOME,QUANT_ADDITIONAL_LOAN_IN_THE_APPLICATION,TARGET_LABEL_BAD=1,LOAN_AMOUNT_REQUESTED,ID_CLIENT
5,F,C,23,Y,24,8,A,60,N,N,0,999,0,Y,0,276,0,0,13992.54442,1313
19,M,S,28,Y,31,8,P,12,Y,Y,12,999,0,Y,0,300,0,0,8344.719454,1314
9,F,V,41,Y,5,25,A,24,N,Y,0,703,0,Y,0,830,1,0,26786.08843,1315
6,F,C,62,N,50,18,P,60,N,Y,180,66,0,Y,0,180,0,0,8128.476287,1316
24,F,C,50,Y,31,18,P,240,N,Y,180,950,0,Y,0,600,0,0,12774.79849,1317
23,F,S,38,Y,31,8,A,24,Y,Y,12,46,0,Y,0,1578,0,0,4913.646372,1318
23,F,D,50,Y,31,25,P,12,Y,Y,96,165,0,Y,0,350,0,1,22431.13366,1319
25,F,S,62,Y,31,8,P,324,N,Y,240,218,0,Y,0,493,0,0,21767.41186,1320
3,M,S,53,N,50,12,A,120,N,Y,72,703,0,Y,0,252,0,0,9973.242997,1321
15,F,S,36,Y,31,28,A,12,N,Y,120,168,0,Y,0,1436,0,1,10008.91673,1322
23,M,S,19,Y,31,28,C,48,N,Y,12,60,0,Y,0,300,0,0,7478.844036,1323
22,F,S,35,N,50,12,P,180,N,Y,12,110,0,Y,0,488,0,0,20272.32991,1324
23,M,S,20,Y,31,3,C,12,Y,Y,12,999,0,Y,0,243,0,0,24543.34698,1325
22,F,O,46,N,50,12,P,120,N,Y,144,703,0,Y,0,175,0,0,15601.12231,1326
17,F,S,40,Y,31,12,P,48,Y,Y,24,801,0,Y,0,756,0,0,12201.10493,1327
22,F,C,32,Y,32,18,P,48,N,Y,0,720,1439,Y,0,0,0,0,12671.83541,1328
25,F,S,20,Y,31,11,C,240,N,Y,24,950,0,Y,0,300,0,1,4729.417676,1329
18,F,S,21,Y,23,12,A,12,Y,Y,12,950,0,Y,0,270,0,0,6422.581719,1330
12,M,S,23,Y,31,3,C,276,N,Y,24,88,0,Y,0,400,0,0,17193.92687,1331
1,F,V,58,Y,50,18,P,480,N,Y,36,13,0,Y,0,580,0,0,11468.50002,1332
1,M,C,34,Y,31,18,P,60,Y,Y,24,26,0,Y,0,213,0,0,19640.44199,1333
5,F,S,19,Y,23,20,C,120,N,Y,0,205,0,Y,0,350,0,0,22194.87969,1334
8,M,S,24,Y,31,12,P,24,N,Y,12,26,0,Y,0,266,0,1,16388.99957,1335
3,M,C,51,Y,31,18,P,360,N,Y,240,702,0,Y,0,1160,0,0,8194.134772,1336
1,M,S,22,Y,31,12,P,60,Y,Y,12,26,0,Y,0,230,0,1,16742.75366,1337
19,F,S,20,N,50,28,P,120,Y,Y,12,78,0,Y,0,180,0,0,15882.82125,1338
15,F,C,52,Y,31,12,P,240,Y,Y,348,35,0,Y,0,500,1,0,13927.88164,1339
11,F,S,26,Y,31,25,P,240,N,Y,216,950,0,Y,0,1500,0,0,29617.05112,1340
22,F,C,22,Y,31,28,P,264,N,Y,12,713,0,Y,0,682,0,0,18980.97531,1341
55,F,S,34,Y,31,25,A,60,Y,Y,72,305,0,Y,0,1100,0,0,6695.425654,1342
6,M,S,19,Y,23,8,P,228,Y,Y,12,218,0,Y,0,255,0,0,25757.05966,1343
23,M,C,45,Y,31,3,P,120,Y,Y,132,999,0,Y,0,1212,1,0,19461.51763,1344
8,F,S,41,Y,31,8,P,108,N,Y,24,2,0,Y,0,1200,0,0,19492.73068,1345
25,F,S,34,Y,31,12,P,156,Y,Y,0,251,0,Y,0,750,0,0,25058.73868,1346
25,M,S,25,Y,50,25,C,300,N,Y,0,508,0,Y,0,500,0,0,16187.85934,1347
22,M,O,57,N,50,8,P,0,N,Y,456,515,0,Y,0,1348,0,0,6190.698406,1348
55,F,S,31,Y,31,12,O,24,N,Y,24,205,0,Y,0,540,0,0,18238.7758,1349
16,M,S,39,Y,31,1,P,468,N,Y,0,999,0,Y,0,1268,0,0,21178.27633,1350
2,M,V,61,Y,31,23,P,216,Y,Y,216,717,0,Y,0,800,0,1,13182.37126,1351
22,F,C,48,Y,50,20,P,240,N,Y,72,950,0,Y,0,900,0,0,6180.190564,1352
24,M,C,67,Y,50,8,P,612,N,Y,156,13,0,Y,0,3036,0,0,29657.38892,1353
6,M,C,35,Y,5,3,P,12,Y,Y,36,264,0,Y,0,1900,0,0,14970.11157,1354
18,F,C,42,N,50,28,P,264,Y,Y,264,712,0,Y,0,451,0,0,4773.519728,1355
22,F,O,37,Y,50,25,P,24,N,Y,36,853,0,Y,0,385,1,0,29239.35781,1356
22,M,S,19,Y,31,25,P,204,Y,Y,60,504,0,Y,0,277,0,1,6585.567178,1357
96,M,S,41,Y,31,12,P,492,Y,Y,12,707,0,Y,0,343,0,0,21116.57469,1358
16,F,C,56,Y,31,25,P,60,N,Y,12,855,0,Y,0,290,0,0,5653.272552,1359
7,M,C,47,Y,5,8,P,108,N,Y,108,514,0,Y,0,2700,0,0,3296.363366,1360
13,F,V,66,Y,31,12,O,120,N,Y,0,13,0,Y,0,1073,0,0,24181.81646,1361
17,F,S,21,N,31,25,C,252,Y,Y,12,24,0,Y,0,172,0,1,29374.28911,1362
55,F,S,21,Y,31,23,A,0,N,Y,0,501,0,Y,0,400,0,0,15925.0493,1363
22,F,C,56,N,50,3,A,12,N,Y,360,131,0,Y,0,500,0,1,4338.271573,1364
11,M,S,20,Y,31,8,P,192,Y,Y,12,40,0,Y,0,250,0,0,7456.220074,1365
24,F,S,53,Y,31,20,A,264,N,Y,24,13,0,Y,0,871,0,0,17331.74555,1366
55,F,S,43,Y,31,12,P,48,Y,Y,180,853,0,Y,0,600,0,0,23920.686,1367
24,M,C,49,Y,31,28,P,180,Y,Y,96,222,0,Y,0,717,0,0,27149.22679,1368
22,F,C,40,Y,50,18,P,144,N,Y,180,950,0,Y,0,800,0,0,28667.66789,1369
5,F,S,19,N,50,18,C,216,Y,Y,0,950,0,Y,0,250,0,0,8025.122334,1370
19,F,C,63,Y,31,8,P,120,N,Y,0,13,0,Y,0,236,0,0,16068.96855,1371
24,F,V,47,Y,31,20,A,12,N,Y,0,703,0,Y,0,0,0,0,5963.552301,1372
1,F,C,28,Y,31,8,A,12,N,Y,12,166,0,Y,0,400,0,1,9988.123684,1373
22,F,C,41,N,31,28,P,300,Y,Y,48,131,0,Y,0,213,0,0,6898.111117,1374
55,F,S,29,Y,31,12,P,300,Y,Y,24,38,0,Y,0,500,0,1,9333.329198,1375
21,F,S,22,Y,31,28,A,12,Y,Y,12,118,0,Y,0,230,0,0,20594.80068,1376
16,F,S,39,Y,31,18,P,48,N,Y,12,725,0,Y,0,386,0,0,21917.04106,1377
14,F,S,21,Y,31,12,P,252,Y,Y,24,205,0,Y,0,180,0,0,3185.598677,1378
25,M,S,18,Y,50,8,C,216,Y,Y,0,118,0,Y,0,350,0,0,5560.999455,1379
3,F,C,38,Y,31,20,P,420,N,Y,120,950,800,Y,0,300,0,0,13226.95371,1380
11,F,S,22,Y,31,18,P,24,Y,Y,24,713,0,Y,0,396,0,0,9675.280248,1381
22,M,S,20,Y,31,20,P,180,N,Y,12,514,0,Y,0,310,1,0,21162.75532,1382
15,F,C,21,Y,31,8,P,24,Y,Y,12,40,0,Y,0,667,0,0,28377.69716,1383
25,F,C,32,Y,31,12,P,132,Y,Y,156,38,2000,N,0,650,1,0,9578.638686,1384
22,F,C,19,N,50,12,P,0,Y,Y,0,654,0,Y,0,203,0,0,2548.27998,1385
10,M,C,58,Y,31,12,P,228,N,Y,0,13,0,Y,0,2946,0,0,6610.654006,1386
10,F,C,50,Y,50,25,A,204,Y,Y,72,131,0,Y,0,278,0,0,29896.25652,1387
2,F,C,48,Y,31,12,A,60,Y,Y,12,205,0,Y,0,227,0,0,16643.07505,1388
1,M,S,42,Y,31,20,A,36,N,Y,12,999,0,Y,0,2000,0,0,3185.025169,1389
21,F,C,29,Y,31,25,P,60,N,Y,48,254,0,Y,0,381,0,0,25792.94389,1390
19,M,S,47,Y,31,28,P,240,N,Y,12,921,0,Y,0,1500,0,0,2388.443851,1391
25,F,C,52,Y,31,18,P,204,Y,Y,120,717,0,Y,0,500,0,0,8204.069189,1392
11,F,S,62,Y,31,12,P,36,N,Y,60,13,0,Y,0,370,0,0,2423.373493,1393
11,M,V,67,Y,31,25,P,204,Y,Y,48,522,0,Y,0,226,0,0,9066.78948,1394
17,F,V,25,Y,31,28,P,12,N,Y,0,999,0,Y,0,240,0,0,10873.5182,1395
55,F,C,37,Y,31,3,P,144,N,Y,12,801,0,N,0,700,0,0,20905.92137,1396
3,M,C,36,Y,31,12,P,12,N,Y,216,514,0,Y,0,1235,0,0,24467.66743,1397
10,F,S,52,Y,31,8,P,144,Y,Y,180,264,0,Y,0,1151,0,0,1959.234151,1398
20,M,S,25,Y,50,8,O,300,N,Y,96,514,0,Y,0,618,0,1,6078.129885,1399
25,F,S,38,Y,31,1,P,444,Y,Y,24,26,0,Y,0,225,0,0,6305.32402,1400
13,F,S,64,Y,31,12,P,108,N,Y,12,13,0,Y,0,683,0,0,21567.74888,1401
25,M,C,31,N,50,20,A,36,N,Y,84,950,0,Y,0,600,0,0,5033.378518,1402
15,F,S,20,Y,31,12,A,144,Y,Y,12,950,0,Y,0,355,0,0,5074.971686,1403
1,F,C,45,Y,31,8,P,240,Y,Y,156,713,0,Y,0,550,2,0,16971.80451,1404
19,F,S,23,Y,31,18,C,264,Y,Y,12,26,0,Y,0,210,0,1,23610.79096,1405
23,F,S,30,Y,31,20,P,84,Y,Y,84,131,0,Y,0,1560,0,0,26993.07957,1406
9,F,S,33,Y,5,20,P,24,N,Y,24,18,0,Y,0,456,0,1,20693.07092,1407
15,M,S,30,Y,31,8,A,168,Y,Y,120,514,0,Y,0,1780,0,0,5746.961136,1408
55,F,S,20,Y,31,12,A,24,Y,Y,12,801,0,Y,0,300,0,0,18018.49786,1409
23,M,S,18,Y,31,8,P,12,Y,Y,12,213,0,Y,0,301,0,0,8241.642871,1410
23,F,C,40,Y,50,20,P,432,Y,Y,36,950,0,Y,0,194,0,0,14799.1212,1411
24,F,S,45,N,50,28,P,540,N,Y,24,13,0,Y,0,180,0,0,11877.09962,1412
24,F,S,21,N,50,20,P,252,Y,Y,12,853,0,Y,0,500,0,1,1459.746413,1413
11,F,C,51,Y,31,8,P,84,Y,Y,360,24,0,Y,0,2160,0,0,3306.408351,1414
55,M,S,21,Y,31,20,O,24,Y,Y,0,38,0,Y,0,300,0,0,12057.84153,1415
23,F,C,55,Y,31,20,P,180,N,Y,0,720,3061,Y,0,0,0,0,25250.98535,1416
55,F,S,22,Y,50,8,P,132,Y,Y,24,654,0,Y,0,800,0,0,6087.205497,1417
8,M,S,37,Y,31,20,P,444,Y,Y,180,305,0,Y,0,900,1,0,8574.120723,1418
25,F,S,37,Y,31,25,P,60,Y,Y,36,305,0,Y,0,1361,0,1,5964.849439,1419
55,F,S,22,Y,31,28,P,264,N,Y,0,653,0,Y,0,200,0,0,22141.26058,1420
9,F,C,30,N,50,20,P,180,N,Y,0,720,643,Y,0,0,0,0,16494.6882,1421
9,F,S,18,Y,5,12,P,216,Y,Y,12,950,0,Y,0,240,0,0,25259.26178,1422
24,M,S,19,N,31,12,C,228,Y,Y,12,514,0,Y,0,459,0,0,14135.31397,1423
6,M,S,18,Y,5,28,P,216,Y,Y,12,305,0,Y,0,360,0,1,26259.36754,1424
20,F,S,30,N,50,8,P,360,Y,Y,120,999,0,Y,0,1693,0,0,17748.23335,1425
23,F,C,50,Y,31,3,P,360,Y,Y,24,718,0,Y,0,4000,3,0,28526.98234,1426
11,M,S,34,Y,31,8,P,324,Y,Y,36,521,0,Y,0,455,0,0,11559.58752,1427
20,M,C,47,Y,31,8,A,24,Y,Y,0,13,0,Y,0,1600,1,0,12174.9557,1428
25,F,C,27,Y,31,12,A,84,N,Y,24,999,1000,Y,0,1000,0,0,5720.500216,1429
3,M,S,18,Y,31,8,P,204,Y,Y,12,999,0,Y,0,250,0,0,14075.53657,1430
20,F,S,29,Y,31,12,P,216,Y,Y,12,992,0,Y,0,459,0,0,16324.13961,1431
24,F,S,21,N,50,25,C,384,Y,Y,0,950,0,N,0,350,0,1,8211.192604,1432
55,F,V,48,Y,31,28,P,96,N,Y,120,703,0,Y,0,180,0,0,3201.748439,1433
55,M,S,21,Y,31,8,A,252,N,Y,12,106,0,Y,0,222,0,0,7130.49054,1434
16,F,O,21,Y,31,18,P,72,N,Y,12,950,0,Y,0,200,0,0,16570.15666,1435
21,F,S,36,Y,31,28,A,60,N,Y,60,38,0,Y,0,451,1,0,8903.306972,1436
23,F,D,33,Y,31,8,P,12,N,Y,12,205,0,Y,0,220,0,0,26421.6216,1437
1,F,S,19,Y,31,18,A,48,Y,Y,12,653,0,Y,0,201,0,0,29884.83238,1438
25,F,S,38,N,50,8,P,384,N,Y,72,950,0,Y,0,700,0,0,20265.12633,1439
22,F,C,37,Y,31,25,P,144,N,Y,48,26,0,Y,0,233,0,0,21945.55131,1440
5,M,C,51,Y,23,20,P,48,Y,Y,0,999,0,Y,0,600,0,0,21908.72949,1441
55,F,S,24,Y,31,25,C,240,Y,Y,60,999,0,Y,0,400,0,0,10602.70731,1442
22,M,C,43,Y,50,12,P,264,N,Y,12,522,0,Y,0,1017,1,1,24553.07128,1443
22,F,C,41,Y,31,8,P,36,N,Y,12,165,0,Y,0,750,0,0,27001.88335,1444
17,F,C,36,Y,31,18,P,432,N,Y,12,999,0,Y,0,300,0,0,11591.0485,1445
25,F,C,33,Y,31,18,P,0,Y,Y,0,999,0,Y,0,1300,0,0,15948.82167,1446
3,F,C,40,Y,31,1,P,60,Y,Y,12,801,1500,Y,0,400,0,0,3887.618113,1447
18,F,S,27,N,5,8,A,12,Y,Y,12,26,0,Y,0,230,0,0,20395.18078,1448
10,F,S,18,Y,31,20,P,216,N,Y,12,38,0,Y,0,220,0,0,20005.98381,1449
25,F,C,41,N,50,23,P,204,Y,Y,192,35,0,Y,0,217,0,0,14253.31522,1450
96,F,V,74,Y,31,18,P,624,N,Y,0,703,0,Y,0,600,0,0,4688.487472,1451
22,F,S,28,N,50,25,C,24,N,Y,36,165,0,Y,0,300,0,1,12137.66816,1452
25,F,S,36,N,50,3,A,12,Y,Y,0,38,0,Y,0,96,0,0,2703.365148,1453
23,F,S,44,Y,31,12,P,72,Y,Y,12,205,0,Y,0,200,0,0,29071.56925,1454
24,F,C,23,Y,31,23,A,240,N,Y,60,43,0,Y,0,150,0,0,25439.37646,1455
22,M,C,49,Y,31,20,P,468,N,Y,12,521,0,Y,0,1200,1,0,24965.11373,1456
25,F,C,35,Y,31,8,P,156,N,Y,36,113,500,Y,0,350,0,0,18197.57813,1457
20,M,S,20,N,31,8,O,60,N,Y,96,999,0,Y,0,800,0,0,10168.78209,1458
24,F,S,31,Y,50,8,P,120,Y,Y,36,30,0,Y,0,257,0,0,23431.40909,1459
22,F,S,37,Y,50,12,P,288,Y,Y,60,42,0,Y,0,613,0,0,24828.03728,1460
24,F,C,34,Y,31,18,P,216,Y,Y,72,210,0,Y,0,328,0,0,764.5607158,1461
24,M,C,42,Y,31,28,P,120,Y,Y,288,708,0,Y,0,1829,2,0,20896.81102,1462
25,F,C,32,Y,31,8,P,60,Y,Y,24,205,0,Y,0,262,0,0,28371.74701,1463
12,F,C,28,Y,31,8,A,24,N,Y,0,950,0,Y,0,800,0,0,719.151886,1464
9,F,C,39,N,5,12,P,168,N,Y,0,131,440,Y,0,220,0,0,3515.968612,1465
96,F,C,56,N,31,20,O,36,N,Y,60,999,0,Y,0,200,0,0,15465.64301,1466
7,F,S,22,Y,5,12,A,12,N,N,240,717,0,Y,0,1500,0,0,15185.96075,1467
1,F,C,35,N,50,8,P,108,N,Y,24,205,0,Y,0,220,0,0,16054.66079,1468
15,F,S,46,Y,31,28,A,24,N,Y,0,999,0,Y,0,0,0,0,6603.544446,1469
25,F,C,31,Y,31,12,P,12,Y,Y,24,38,0,Y,0,350,0,0,25966.3497,1470
21,F,S,19,Y,31,12,C,12,Y,Y,12,999,0,Y,0,300,0,0,8237.800232,1471
10,M,O,28,Y,31,8,P,12,Y,Y,60,79,0,Y,0,1037,1,1,24076.32176,1472
15,M,C,27,Y,31,20,O,72,Y,Y,12,39,0,Y,0,400,0,1,13598.83361,1473
17,M,C,37,Y,31,8,P,84,N,Y,12,79,0,Y,0,1300,1,0,18699.06454,1474
9,M,C,31,Y,5,25,P,372,Y,Y,12,864,0,Y,0,620,1,1,12923.87962,1475
19,F,S,42,Y,31,18,A,12,Y,Y,0,205,0,Y,0,220,0,0,3301.541239,1476
1,M,S,19,Y,31,23,C,228,Y,Y,12,39,0,Y,0,397,0,0,15917.46917,1477
22,F,C,52,Y,50,25,P,24,Y,Y,12,222,0,Y,0,400,0,1,26090.95316,1478
55,F,C,36,Y,31,18,P,72,N,Y,12,999,0,Y,0,440,0,0,8891.806624,1479
22,F,S,36,N,50,28,P,48,N,Y,0,703,0,Y,0,288,0,1,16815.49035,1480
3,F,S,19,Y,31,25,P,108,N,Y,12,950,0,Y,0,350,0,0,8073.778094,1481
12,F,S,32,N,31,12,P,360,N,Y,60,166,0,Y,0,500,0,0,29393.44056,1482
6,M,S,32,Y,23,18,C,120,N,N,24,513,0,Y,0,2300,0,0,29638.36192,1483
55,M,S,31,N,31,3,P,24,Y,Y,12,30,0,Y,0,430,0,0,12269.99651,1484
55,F,S,35,N,50,8,P,108,Y,Y,0,130,0,Y,0,234,0,0,3410.85302,1485
23,F,C,46,Y,31,28,P,108,N,Y,204,51,0,Y,0,1000,0,0,3021.592866,1486
8,F,S,28,N,50,8,P,12,Y,Y,12,999,0,Y,0,580,0,0,1881.545017,1487
24,M,C,45,Y,31,18,P,36,Y,Y,12,88,0,Y,0,1500,1,1,3762.494947,1488
25,F,S,24,Y,50,20,P,240,Y,Y,12,19,0,Y,0,1000,0,0,12208.74709,1489
20,F,S,41,Y,31,25,A,24,N,Y,24,205,0,Y,0,380,0,0,27204.20863,1490
12,M,D,37,Y,31,20,P,252,N,Y,0,950,0,Y,0,750,0,0,2137.034019,1491
25,F,S,39,Y,31,8,P,120,Y,Y,48,801,0,Y,0,506,0,0,27893.43546,1492
16,F,V,24,N,31,12,P,60,N,Y,0,703,0,Y,0,180,0,0,21221.40256,1493
22,M,C,57,Y,31,8,P,324,N,Y,120,13,0,Y,0,781,2,0,11279.19468,1494
24,M,C,35,N,31,12,P,420,Y,Y,24,26,0,Y,0,250,0,1,14710.45996,1495
20,F,S,22,Y,31,18,A,36,Y,Y,12,999,0,Y,0,310,0,0,21507.54963,1496
12,M,S,25,N,50,8,A,36,N,N,24,26,0,Y,0,271,0,0,13987.73813,1497
16,M,S,25,Y,31,12,P,300,N,Y,60,514,0,Y,0,884,0,0,28712.46496,1498
2,M,S,20,N,50,28,P,240,Y,Y,12,60,0,Y,0,400,0,1,1296.023615,1499
20,F,V,57,Y,31,12,P,36,N,Y,60,703,0,Y,0,575,0,0,28401.111,1500
3,F,C,50,Y,31,18,P,420,Y,Y,336,712,0,Y,0,410,0,1,24398.91914,1501
55,F,O,40,Y,50,25,P,240,Y,Y,24,999,0,Y,0,324,0,0,18541.1142,1502
20,F,C,45,Y,31,18,P,12,N,Y,120,950,0,Y,0,600,0,1,9621.065768,1503
23,F,S,47,Y,31,8,P,360,N,Y,72,205,0,Y,0,600,0,0,3786.078012,1504
13,F,C,34,Y,31,18,O,72,Y,Y,72,205,0,Y,0,220,0,0,7626.684855,1505
1,F,S,24,Y,31,12,P,48,N,Y,12,40,0,Y,0,209,0,0,14057.00188,1506
22,F,S,22,N,50,3,P,276,N,Y,36,703,0,Y,0,180,0,1,19359.31592,1507
16,F,C,65,Y,31,12,P,480,N,Y,12,703,0,Y,0,180,0,0,25421.79121,1508
55,F,S,40,Y,31,28,P,0,N,Y,120,950,0,Y,0,500,0,0,3983.421377,1509
23,F,V,42,Y,31,8,P,168,N,Y,60,703,0,Y,0,1075,1,1,28342.03148,1510
24,M,S,18,Y,31,8,P,216,Y,Y,0,514,0,Y,0,639,0,0,4133.070786,1511
24,F,S,20,Y,31,20,P,240,N,Y,12,61,0,Y,0,300,0,0,20693.63371,1512
11,M,C,41,Y,31,12,P,48,Y,Y,168,863,0,Y,0,3395,1,0,23935.48512,1513
22,F,S,25,N,50,12,O,60,Y,Y,60,213,0,Y,0,300,0,0,18201.71954,1514
25,F,C,38,Y,31,12,P,360,Y,Y,12,222,0,Y,0,980,0,1,6828.008398,1515
22,M,S,20,Y,50,12,P,240,Y,Y,12,60,0,Y,0,189,0,0,17169.43595,1516
21,F,S,46,Y,31,20,O,12,N,Y,12,501,0,N,0,247,0,0,3343.083192,1517
1,M,S,55,Y,31,12,P,120,N,Y,48,13,0,Y,0,2291,0,0,7940.903223,1518
24,F,C,55,Y,31,25,P,12,N,Y,0,720,757,Y,0,0,1,0,3124.821913,1519
22,F,C,34,Y,31,20,P,408,N,Y,72,131,0,Y,0,600,0,0,27396.02809,1520
12,F,S,19,Y,31,18,A,48,Y,Y,0,999,0,Y,0,366,0,0,14343.56017,1521
19,F,S,26,Y,31,23,P,240,Y,Y,12,38,0,Y,0,660,0,1,10162.11186,1522
22,F,V,57,N,50,12,P,372,N,Y,276,703,0,Y,0,180,0,0,7167.392901,1523
10,F,C,39,Y,31,20,P,240,N,Y,0,13,0,Y,0,180,0,0,20561.2575,1524
24,F,S,38,Y,31,12,P,120,N,Y,48,131,0,Y,0,350,0,0,6901.538701,1525
4,F,S,67,Y,31,25,P,36,N,Y,0,13,0,Y,0,2400,0,1,9937.461171,1526
16,F,V,63,Y,31,12,P,420,N,Y,0,703,0,Y,0,959,0,0,26225.98488,1527
55,F,S,20,Y,31,28,O,120,N,Y,12,950,0,Y,0,200,0,1,25664.10507,1528
17,F,S,18,Y,31,18,P,216,N,Y,12,999,0,Y,0,200,0,1,7580.976158,1529
25,F,D,45,Y,31,20,O,96,N,Y,60,950,0,Y,0,550,0,0,7724.628695,1530
25,F,O,46,N,31,12,P,0,N,Y,0,720,928,Y,0,0,0,0,25818.23746,1531
9,M,S,25,Y,5,20,P,168,Y,Y,36,706,0,Y,0,380,0,0,19338.95127,1532
25,M,S,32,Y,23,23,P,444,N,Y,12,522,0,Y,0,400,0,0,29754.94844,1533
15,M,D,47,Y,31,25,P,240,Y,Y,180,999,0,Y,0,2500,0,0,19119.25259,1534
19,F,C,63,Y,31,8,P,168,N,Y,12,703,0,Y,0,220,0,0,12895.13861,1535
25,F,D,33,Y,50,8,P,540,N,Y,12,950,0,Y,0,300,0,0,13383.15916,1536
24,F,S,18,Y,31,11,C,120,Y,Y,24,950,0,Y,0,350,0,1,18088.42134,1537
25,F,S,21,Y,50,8,P,240,Y,Y,0,801,0,Y,0,352,0,0,27170.84538,1538
16,F,C,31,N,31,20,P,60,N,Y,12,855,0,Y,0,324,0,0,11114.97251,1539
21,F,V,74,Y,31,8,A,24,Y,Y,0,725,0,Y,0,1259,0,0,8045.353864,1540
25,M,S,35,N,50,12,P,96,Y,Y,12,732,0,Y,0,575,0,0,20978.16428,1541
8,F,S,22,Y,31,25,P,240,Y,Y,24,806,0,Y,0,290,0,1,26949.67667,1542
6,F,S,28,Y,24,12,P,132,Y,Y,48,60,0,Y,0,300,0,0,1934.404412,1543
15,M,C,25,Y,31,20,P,300,Y,Y,36,514,0,Y,0,868,2,0,12079.07478,1544
23,F,C,46,Y,31,12,P,264,Y,Y,180,713,0,Y,0,1154,2,0,24468.04598,1545
24,F,C,34,Y,31,20,A,12,Y,Y,36,35,0,Y,0,484,0,0,15347.00979,1546
1,F,C,39,Y,31,23,P,216,N,Y,12,205,0,Y,0,220,0,0,26488.53167,1547
24,M,S,24,Y,31,20,C,96,Y,Y,48,218,0,Y,0,240,0,0,7148.666311,1548
22,F,C,23,Y,50,18,P,276,N,Y,60,131,520,Y,0,307,0,0,8787.136874,1549
1,M,S,53,Y,31,8,P,120,Y,Y,408,38,0,Y,0,600,1,1,20140.96933,1550
1,M,S,20,N,50,12,P,252,N,Y,12,999,0,Y,0,981,0,1,18973.22411,1551
25,F,S,19,Y,31,12,P,168,N,Y,12,501,0,Y,0,550,0,1,24517.68739,1552
24,M,S,50,Y,31,20,P,612,Y,Y,12,117,0,Y,0,1200,0,0,9043.900515,1553
12,M,D,37,Y,31,18,P,372,N,Y,192,514,0,Y,0,851,1,0,16033.27286,1554
12,F,S,21,Y,31,25,C,240,N,Y,12,35,0,Y,0,336,0,1,26320.94526,1555
55,F,S,43,Y,31,12,A,144,N,Y,48,999,0,Y,0,310,0,0,12622.62608,1556
1,F,S,22,N,50,25,P,228,N,Y,12,60,0,Y,0,193,0,1,27231.99968,1557
25,M,S,26,Y,31,12,P,300,N,Y,48,159,0,Y,0,450,0,0,24692.20641,1558
55,F,S,44,Y,31,8,P,156,N,Y,36,26,0,Y,0,460,0,0,10857.6778,1559
24,F,C,42,N,50,28,P,300,N,Y,240,501,0,Y,0,300,0,0,2764.243796,1560
1,F,C,34,N,31,25,P,216,N,Y,96,950,0,Y,0,600,0,0,8995.862616,1561
25,F,S,22,Y,31,20,O,60,N,Y,48,731,0,Y,0,615,0,0,4756.790678,1562
21,M,S,29,Y,31,23,P,36,N,Y,72,40,0,Y,0,200,0,0,3279.788286,1563
17,F,C,28,Y,31,12,P,108,N,Y,12,999,0,Y,0,300,0,0,6501.445639,1564
4,F,C,32,Y,31,28,A,12,Y,Y,24,34,0,Y,0,1800,0,1,17440.782,1565
22,F,D,48,Y,31,20,P,192,N,Y,360,131,0,Y,0,700,0,0,27381.31808,1566
24,F,C,28,Y,31,18,P,336,N,Y,36,853,0,Y,0,450,0,1,16098.06276,1567
5,M,S,24,N,50,8,C,60,N,N,0,717,0,Y,0,410,0,0,19733.42583,1568
4,F,S,43,Y,31,25,C,516,N,Y,0,13,0,Y,0,1598,0,0,28210.78289,1569
25,M,C,35,Y,31,12,P,180,Y,Y,36,254,0,Y,0,260,0,0,12156.47098,1570
13,F,C,46,Y,31,8,O,24,Y,Y,120,3,0,Y,0,1000,2,0,12396.15099,1571
3,M,S,21,N,50,3,P,252,Y,Y,12,110,0,Y,0,412,0,0,1507.322714,1572
19,F,S,24,N,50,18,A,36,N,Y,0,999,0,Y,0,500,0,1,24849.3231,1573
19,F,S,68,Y,31,23,P,420,N,Y,0,13,0,Y,0,1425,0,0,11788.74857,1574
22,F,S,56,Y,31,25,P,192,N,Y,12,704,0,Y,0,1087,1,1,26723.45993,1575
24,M,S,39,Y,50,20,P,360,Y,Y,120,164,0,Y,0,922,1,0,8316.67632,1576
22,F,S,20,N,31,28,P,60,Y,Y,12,60,0,Y,0,200,0,1,16708.91743,1577
21,F,D,42,Y,31,12,A,36,Y,Y,240,999,0,Y,0,1555,0,0,17231.22327,1578
19,F,C,29,Y,31,12,P,108,N,Y,12,999,0,Y,0,1000,0,0,26810.50073,1579
16,F,C,42,Y,31,18,P,120,N,Y,12,720,500,Y,0,500,0,0,6951.017726,1580
16,F,S,20,Y,31,12,P,228,N,Y,12,515,0,Y,0,1056,0,0,5708.587902,1581
24,F,S,20,Y,31,28,O,12,Y,Y,0,950,0,Y,0,400,0,1,13132.71501,1582
